日期/时间,开盘价,最高价,最低价,收盘价,总手,持仓/成交额,结算/均价
2016-11-02 00:00:00,6494.98,6506.78,6450.05,6455.13,7229906800,82898305024,0.00
2016-11-03 00:00:00,6442.35,6521.00,6436.91,6483.73,7754984500,88683290624,0.00
2016-11-04 00:00:00,6482.60,6502.74,6449.56,6462.59,7063540600,81640505344,0.00
2016-11-07 00:00:00,6461.00,6487.06,6437.74,6468.82,6881212600,76326264832,0.00
2016-11-08 00:00:00,6487.65,6518.19,6476.44,6503.18,7244487800,78508138496,0.00
2016-11-09 00:00:00,6504.41,6507.86,6380.57,6453.57,8806010200,96517283840,0.00
2016-11-10 00:00:00,6501.64,6538.74,6501.64,6536.97,9062523800,96157564928,0.00
2016-11-11 00:00:00,6539.36,6584.41,6527.45,6583.89,11037159400,117683142656,0.00
2016-11-14 00:00:00,6568.66,6624.21,6566.05,6615.01,12666934300,129072807936,0.00
2016-11-15 00:00:00,6622.88,6641.03,6602.28,6640.46,10511091200,107784601600,0.00
2016-11-16 00:00:00,6647.53,6658.43,6630.12,6644.19,9546867600,102794051584,0.00
2016-11-17 00:00:00,6633.31,6646.31,6596.90,6636.47,8453531200,87728988160,0.00
2016-11-18 00:00:00,6632.63,6643.94,6592.84,6602.33,8127855100,86902677504,0.00
2016-11-21 00:00:00,6597.18,6635.89,6591.98,6611.54,7875184400,90652606464,0.00
2016-11-22 00:00:00,6619.85,6661.54,6617.07,6661.25,9217780900,101984600064,0.00
2016-11-23 00:00:00,6668.25,6676.67,6617.77,6631.17,9396324000,103904387072,0.00
2016-11-24 00:00:00,6635.22,6656.97,6607.03,6623.05,9358629900,104720236544,0.00
2016-11-25 00:00:00,6620.22,6652.92,6531.37,6652.82,8893463600,100029177856,0.00
2016-11-28 00:00:00,6667.27,6692.14,6650.92,6670.80,9574136600,106722287616,0.00
2016-11-29 00:00:00,6658.35,6681.88,6619.04,6620.80,10144690600,112700268544,0.00
2016-11-30 00:00:00,6605.36,6615.92,6568.80,6585.58,8152681300,91354955776,0.00
2016-12-01 00:00:00,6593.59,6624.85,6593.07,6624.47,7781850900,87662534656,0.00
2016-12-02 00:00:00,6617.87,6623.79,6520.98,6520.98,8109752500,91203223552,0.00
2016-12-05 00:00:00,6462.26,6522.60,6451.08,6486.02,6682182100,75623702528,0.00
2016-12-06 00:00:00,6496.16,6514.03,6484.98,6490.89,5200919800,61621653504,0.00
2016-12-07 00:00:00,6493.00,6558.24,6481.92,6558.02,5940641400,67819687936,0.00
2016-12-08 00:00:00,6561.72,6562.66,6522.96,6527.43,5698976300,67589603328,0.00
2016-12-09 00:00:00,6519.40,6534.90,6500.22,6513.92,5921829100,71500668928,0.00
2016-12-12 00:00:00,6512.96,6519.63,6241.61,6249.08,9473677800,107463245824,0.00
2016-12-13 00:00:00,6235.56,6292.80,6190.39,6278.18,6520672800,75946016768,0.00
2016-12-14 00:00:00,6269.08,6299.04,6216.95,6239.50,6897758400,81065254912,0.00
2016-12-15 00:00:00,6216.15,6310.74,6211.27,6280.40,6473297300,75209826304,0.00
2016-12-16 00:00:00,6279.28,6329.19,6273.00,6318.52,6220417600,71330848768,0.00
2016-12-19 00:00:00,6319.86,6330.38,6297.37,6320.73,6257915800,70180560896,0.00
2016-12-20 00:00:00,6314.61,6315.54,6275.31,6300.64,6092065700,65544589312,0.00
2016-12-21 00:00:00,6311.06,6348.38,6311.06,6347.61,6363287000,70594551808,0.00
2016-12-22 00:00:00,6341.20,6350.27,6313.86,6341.79,5961720700,64478216192,0.00
2016-12-23 00:00:00,6339.35,6343.85,6277.66,6282.00,5718248200,64218562560,0.00
2016-12-26 00:00:00,6260.34,6295.24,6194.27,6294.76,5444435800,60864352256,0.00
2016-12-27 00:00:00,6291.65,6311.04,6284.04,6288.86,4927552400,56430288896,0.00
2016-12-28 00:00:00,6288.73,6295.89,6257.10,6270.24,4857416500,54961475584,0.00
2016-12-29 00:00:00,6261.87,6286.74,6242.98,6252.61,4502814200,51113316352,0.00
2016-12-30 00:00:00,6255.62,6275.55,6241.72,6263.63,4692493700,54554271744,0.00
2017-01-03 00:00:00,6273.82,6320.95,6273.75,6320.76,4857779100,57302999040,0.00
2017-01-04 00:00:00,6321.75,6395.00,6314.13,6394.67,6673942300,78531887104,0.00
2017-01-05 00:00:00,6391.58,6412.87,6385.12,6399.28,6144520300,72267792384,0.00
2017-01-06 00:00:00,6398.86,6401.74,6364.89,6371.62,6490247300,73723002880,0.00
2017-01-09 00:00:00,6365.39,6415.47,6357.36,6415.42,6397903100,74310361088,0.00
2017-01-10 00:00:00,6412.76,6428.83,6388.92,6393.93,6821068400,76722143232,0.00
2017-01-11 00:00:00,6381.70,6402.90,6331.51,6331.96,6284335900,68331892736,0.00
2017-01-12 00:00:00,6325.62,6339.32,6269.20,6272.85,5343363400,57259474944,0.00
2017-01-13 00:00:00,6272.79,6282.72,6182.10,6194.66,5361148400,58444906496,0.00
2017-01-16 00:00:00,6184.13,6184.34,5872.40,6031.24,7895834800,82148409344,0.00
2017-01-17 00:00:00,6006.08,6082.20,5957.04,6082.07,5054089800,54018904064,0.00
2017-01-18 00:00:00,6067.17,6098.78,6049.97,6068.59,4614218000,48404586496,0.00
2017-01-19 00:00:00,6054.73,6074.46,6029.64,6043.68,4441961600,45854101504,0.00
2017-01-20 00:00:00,6037.56,6129.58,6034.97,6122.00,4571735400,49013084160,0.00
2017-01-23 00:00:00,6130.44,6189.17,6130.19,6172.17,5038973600,52727414784,0.00
2017-01-24 00:00:00,6167.84,6177.21,6154.07,6165.26,5012780300,49571127296,0.00
2017-01-25 00:00:00,6156.78,6187.43,6152.14,6179.57,4297428800,43740184576,0.00
2017-01-26 00:00:00,6183.16,6224.19,6183.16,6223.71,4054247700,41944887296,0.00
2017-02-03 00:00:00,6227.46,6231.60,6190.83,6207.09,3554149100,37929189376,0.00
2017-02-06 00:00:00,6206.53,6259.41,6195.49,6259.25,4575565600,50034778112,0.00
2017-02-07 00:00:00,6254.20,6269.46,6223.54,6255.93,5092823200,53950803968,0.00
2017-02-08 00:00:00,6248.47,6291.77,6219.02,6291.60,5388511900,57742143488,0.00
2017-02-09 00:00:00,6288.88,6331.33,6285.73,6331.18,7272232900,74903715840,0.00
2017-02-10 00:00:00,6329.68,6350.34,6320.25,6337.11,8937713900,87202783232,0.00
2017-02-13 00:00:00,6341.73,6370.21,6331.96,6369.65,8376505400,84625080320,0.00
2017-02-14 00:00:00,6366.94,6378.06,6346.59,6374.89,7606862900,75879186432,0.00
2017-02-15 00:00:00,6367.64,6379.79,6301.01,6311.70,8407660700,84745248768,0.00
2017-02-16 00:00:00,6308.32,6363.87,6306.51,6359.34,7507458100,75785519104,0.00
2017-02-17 00:00:00,6356.09,6365.70,6300.51,6307.16,7907995200,80705732608,0.00
2017-02-20 00:00:00,6307.23,6385.06,6307.23,6385.06,7412663600,80325705728,0.00
2017-02-21 00:00:00,6390.51,6434.53,6386.90,6434.44,7889690100,86222036992,0.00
2017-02-22 00:00:00,6432.75,6474.49,6431.41,6474.23,8752564100,95597764608,0.00
2017-02-23 00:00:00,6470.62,6482.25,6435.75,6473.99,8936667800,99277242368,0.00
2017-02-24 00:00:00,6466.18,6477.42,6445.07,6476.17,7625812700,85426216960,0.00
2017-02-27 00:00:00,6476.38,6480.19,6417.78,6424.26,7224501000,81011818496,0.00
2017-02-28 00:00:00,6424.99,6451.29,6414.78,6450.97,6303112600,71170203648,0.00
2017-03-01 00:00:00,6446.44,6488.82,6440.81,6467.64,7247967100,83177652224,0.00
2017-03-02 00:00:00,6476.11,6484.12,6431.44,6434.63,7206417200,84092919808,0.00
2017-03-03 00:00:00,6417.39,6457.23,6398.89,6452.84,6525325300,78891589632,0.00
2017-03-06 00:00:00,6457.59,6518.04,6457.59,6517.32,6727767200,83853156352,0.00
2017-03-07 00:00:00,6517.85,6523.36,6491.26,6523.19,6853491500,82330583040,0.00
2017-03-08 00:00:00,6519.97,6525.19,6478.55,6497.09,6306736900,75049467904,0.00
2017-03-09 00:00:00,6484.58,6484.83,6425.00,6439.38,6423898200,73949331456,0.00
2017-03-10 00:00:00,6436.76,6464.60,6436.64,6447.92,5635992900,69999411200,0.00
2017-03-13 00:00:00,6444.56,6508.07,6412.71,6507.90,6491243000,81201111040,0.00
2017-03-14 00:00:00,6508.37,6518.78,6480.08,6493.48,6027199500,74548109312,0.00
2017-03-15 00:00:00,6486.30,6499.54,6471.72,6486.06,5575008500,69104009216,0.00
2017-03-16 00:00:00,6499.83,6543.34,6499.83,6543.34,6865461900,84809252864,0.00
2017-03-17 00:00:00,6543.56,6555.58,6480.29,6483.25,7306370600,89911148544,0.00
2017-03-20 00:00:00,6484.54,6498.57,6451.35,6498.34,6164478300,76363964416,0.00
2017-03-21 00:00:00,6494.77,6516.01,6484.69,6515.95,5899504200,75784028160,0.00
2017-03-22 00:00:00,6486.30,6514.63,6459.98,6499.79,7227336600,88332148736,0.00
2017-03-23 00:00:00,6502.13,6533.65,6445.81,6512.19,7691114700,95665086464,0.00
2017-03-24 00:00:00,6509.23,6552.75,6500.07,6546.61,8354782200,99764240384,0.00
2017-03-27 00:00:00,6545.45,6555.79,6510.44,6516.03,7748273700,91609825280,0.00
2017-03-28 00:00:00,6509.04,6519.09,6483.64,6498.69,6126211400,74546544640,0.00
2017-03-29 00:00:00,6504.25,6522.51,6461.54,6480.54,8561404800,94145716224,0.00
2017-03-30 00:00:00,6467.06,6471.94,6369.12,6375.74,9651272400,102559154176,0.00
2017-03-31 00:00:00,6374.56,6402.22,6365.45,6401.65,7208277200,81869922304,0.00
2017-04-05 00:00:00,6450.90,6539.97,6450.90,6539.97,9701497800,110261624832,0.00
2017-04-06 00:00:00,6554.74,6569.70,6535.04,6559.65,9747113500,106538082304,0.00
2017-04-07 00:00:00,6554.26,6593.95,6544.24,6578.73,10059667100,115145777152,0.00
2017-04-10 00:00:00,6575.46,6595.20,6556.08,6566.54,10252932300,117949775872,0.00
2017-04-11 00:00:00,6566.84,6632.00,6531.53,6629.17,12773804800,148200620032,0.00
2017-04-12 00:00:00,6625.88,6626.76,6571.48,6576.48,11417302700,125634060288,0.00
2017-04-13 00:00:00,6569.24,6627.70,6562.76,6615.70,8771144000,95722061824,0.00
2017-04-14 00:00:00,6623.45,6623.80,6522.79,6528.16,9751115100,107518935040,0.00
2017-04-17 00:00:00,6500.95,6502.04,6426.28,6456.60,8753220700,99323748352,0.00
2017-04-18 00:00:00,6452.92,6491.81,6416.17,6418.21,8018564100,91417772032,0.00
2017-04-19 00:00:00,6390.33,6401.41,6285.99,6350.65,8700044700,95577251840,0.00
2017-04-20 00:00:00,6349.41,6377.80,6299.89,6347.77,7917415700,92055494656,0.00
2017-04-21 00:00:00,6345.77,6364.67,6296.81,6300.71,6087110100,72187535360,0.00
2017-04-24 00:00:00,6282.33,6282.74,6137.92,6138.51,7077136800,78586552320,0.00
2017-04-25 00:00:00,6139.48,6203.68,6131.95,6160.46,6465772900,73714024448,0.00
2017-04-26 00:00:00,6159.89,6195.32,6157.40,6176.40,6974602900,81432870912,0.00
2017-04-27 00:00:00,6157.52,6205.23,6052.88,6192.30,8935778900,101691924480,0.00
2017-04-28 00:00:00,6174.14,6214.16,6166.80,6211.86,6676916700,76705996800,0.00
2017-05-02 00:00:00,6205.10,6216.49,6186.17,6216.11,7028900300,83553107968,0.00
2017-05-03 00:00:00,6205.68,6225.63,6174.69,6197.48,7247544700,85574279168,0.00
2017-05-04 00:00:00,6180.03,6236.89,6151.81,6176.31,7741351300,89915588608,0.00
2017-05-05 00:00:00,6155.20,6164.25,6089.09,6089.68,7155199600,81292484608,0.00
2017-05-08 00:00:00,6076.46,6083.36,5975.22,5975.54,6718255500,76311199744,0.00
2017-05-09 00:00:00,5953.84,6012.44,5919.60,6012.00,5472699300,62722953216,0.00
2017-05-10 00:00:00,6010.73,6038.97,5885.52,5885.84,6264566000,71467196416,0.00
2017-05-11 00:00:00,5856.41,5873.91,5731.48,5872.64,7305431400,77588398080,0.00
2017-05-12 00:00:00,5859.34,5889.93,5820.29,5863.78,5668562800,62606811136,0.00
2017-05-15 00:00:00,5880.70,5912.27,5880.70,5893.51,4972593300,58911838208,0.00
2017-05-16 00:00:00,5882.33,6014.88,5839.22,6014.73,7342661600,84036100096,0.00
2017-05-17 00:00:00,6006.47,6055.92,6001.04,6027.65,7314690900,84588691456,0.00
2017-05-18 00:00:00,5983.35,6030.11,5965.35,5976.30,6006212500,70971744256,0.00
2017-05-19 00:00:00,5973.77,5990.44,5942.61,5974.98,5506815200,64668962816,0.00
2017-05-22 00:00:00,5962.29,5987.31,5873.04,5888.81,6089413900,66101129216,0.00
2017-05-23 00:00:00,5879.56,5893.82,5760.32,5764.88,6491864700,70779453440,0.00
2017-05-24 00:00:00,5740.44,5799.68,5668.72,5799.25,5813084700,62845341696,0.00
2017-05-25 00:00:00,5788.56,5859.50,5740.80,5850.80,7068395700,75351891968,0.00
2017-05-26 00:00:00,5843.52,5871.21,5833.09,5836.93,5925619900,65692499968,0.00
2017-05-31 00:00:00,5887.94,5913.18,5820.21,5824.10,5847776900,66221305856,0.00
2017-06-01 00:00:00,5810.42,5810.60,5709.69,5710.00,6027890500,65490264064,0.00
2017-06-02 00:00:00,5696.83,5780.50,5655.76,5772.52,5886884700,61562499072,0.00
2017-06-05 00:00:00,5778.19,5830.05,5777.95,5815.80,5433329200,59775836160,0.00
2017-06-06 00:00:00,5808.97,5841.88,5793.44,5841.52,4878150000,53237821440,0.00
2017-06-07 00:00:00,5838.88,5955.02,5836.44,5955.02,7466605900,81742004224,0.00
2017-06-08 00:00:00,5947.98,5972.73,5940.72,5958.98,6650654700,74753007616,0.00
2017-06-09 00:00:00,5952.41,5971.52,5922.73,5969.27,6210987400,69574729728,0.00
2017-06-12 00:00:00,5943.64,5950.04,5896.40,5902.85,6035967500,70214582272,0.00
2017-06-13 00:00:00,5895.47,5986.87,5894.23,5980.06,6042416900,70753181696,0.00
2017-06-14 00:00:00,5976.01,5992.78,5958.20,5966.43,6092696300,71476436992,0.00
2017-06-15 00:00:00,5959.48,6024.38,5959.19,6021.16,6499111000,73277153280,0.00
2017-06-16 00:00:00,6016.97,6027.40,6003.26,6013.00,5691259600,66287702016,0.00
2017-06-19 00:00:00,6010.94,6057.41,6009.22,6057.41,5923158500,67315216384,0.00
2017-06-20 00:00:00,6061.11,6089.81,6058.69,6066.90,6612240800,77790511104,0.00
2017-06-21 00:00:00,6074.61,6080.53,6035.27,6078.19,5673042900,66856677376,0.00
2017-06-22 00:00:00,6074.37,6094.55,5992.34,5992.34,6922564100,82350325760,0.00
2017-06-23 00:00:00,5978.24,6010.31,5923.55,6010.31,6350512400,73951248384,0.00
2017-06-26 00:00:00,6013.48,6111.71,6011.86,6111.64,6984617800,86328090624,0.00
2017-06-27 00:00:00,6109.37,6128.38,6089.68,6113.17,6231684900,75563270144,0.00
2017-06-28 00:00:00,6102.23,6110.35,6075.14,6086.21,6047948200,71450337280,0.00
2017-06-29 00:00:00,6089.92,6132.24,6089.92,6116.99,5803528900,70846316544,0.00
2017-06-30 00:00:00,6101.36,6139.07,6090.25,6138.16,5352122300,66361720832,0.00
2017-07-03 00:00:00,6142.17,6177.40,6129.84,6177.40,6382532200,74248241152,0.00
2017-07-04 00:00:00,6169.03,6170.85,6134.88,6146.85,6311419600,76708823040,0.00
2017-07-05 00:00:00,6135.71,6193.96,6127.51,6193.96,6862163800,83041214464,0.00
2017-07-06 00:00:00,6187.43,6211.97,6149.93,6201.65,8287181400,97626267648,0.00
2017-07-07 00:00:00,6182.45,6229.83,6176.74,6226.01,7932830700,93885480960,0.00
2017-07-10 00:00:00,6221.52,6236.29,6189.00,6206.56,9037099900,104581742592,0.00
2017-07-11 00:00:00,6194.62,6202.20,6128.99,6128.99,7698233000,90795352064,0.00
2017-07-12 00:00:00,6124.96,6143.80,6050.65,6132.99,7557950100,89554632704,0.00
2017-07-13 00:00:00,6134.75,6172.68,6124.36,6149.93,7913600900,96251740160,0.00
2017-07-14 00:00:00,6143.33,6143.46,6107.91,6128.74,6638636000,80743686144,0.00
2017-07-17 00:00:00,6108.45,6108.45,5860.78,5876.46,10153616900,113040982016,0.00
2017-07-18 00:00:00,5854.07,5938.43,5842.96,5938.43,7656432300,83831521280,0.00
2017-07-19 00:00:00,5928.01,6059.53,5917.67,6059.36,10290191400,108845293568,0.00
2017-07-20 00:00:00,6052.51,6120.19,6046.41,6099.28,9382877000,105755230208,0.00
2017-07-21 00:00:00,6089.66,6136.97,6080.56,6126.11,8313265400,97182318592,0.00
2017-07-24 00:00:00,6121.33,6171.82,6117.30,6167.13,9729992400,114327773184,0.00
2017-07-25 00:00:00,6159.41,6170.65,6113.56,6153.60,8922430400,102685761536,0.00
2017-07-26 00:00:00,6151.85,6162.88,6111.04,6146.70,8875349500,105711419392,0.00
2017-07-27 00:00:00,6136.96,6192.94,6105.96,6184.02,10400553800,121283198976,0.00
2017-07-28 00:00:00,6170.66,6229.06,6165.99,6215.46,8646787900,104848547840,0.00
2017-07-31 00:00:00,6214.66,6299.80,6208.46,6298.00,11333106600,129773215744,0.00
2017-08-01 00:00:00,6293.06,6299.16,6261.28,6286.54,10108155700,116917911552,0.00
2017-08-02 00:00:00,6289.24,6313.51,6248.36,6251.86,11401201100,132732755968,0.00
2017-08-03 00:00:00,6240.15,6288.44,6236.66,6261.97,10015993900,113164042240,0.00
2017-08-04 00:00:00,6258.85,6297.12,6224.20,6225.11,12588838600,140098306048,0.00
2017-08-07 00:00:00,6227.52,6304.27,6217.29,6303.42,10857231600,114075082752,0.00
2017-08-08 00:00:00,6302.03,6322.47,6281.62,6303.72,12038043700,131243286528,0.00
2017-08-09 00:00:00,6296.11,6340.38,6285.02,6340.02,11534764800,123988803584,0.00
2017-08-10 00:00:00,6322.83,6341.48,6246.66,6289.22,11269947000,127938265088,0.00
2017-08-11 00:00:00,6242.49,6275.89,6153.60,6161.19,11786061600,131559161856,0.00
2017-08-14 00:00:00,6165.13,6293.35,6165.13,6292.64,8984502300,113335484416,0.00
2017-08-15 00:00:00,6291.18,6316.20,6283.54,6314.76,8260366300,107585953792,0.00
2017-08-16 00:00:00,6307.17,6323.56,6268.19,6318.80,8961769800,113207844864,0.00
2017-08-17 00:00:00,6327.03,6366.25,6312.89,6366.03,9872488600,119456890880,0.00
2017-08-18 00:00:00,6324.90,6361.97,6313.15,6347.76,9117455400,111490646016,0.00
2017-08-21 00:00:00,6354.10,6404.05,6354.01,6403.78,8652179500,105733627904,0.00
2017-08-22 00:00:00,6396.93,6398.56,6362.41,6375.98,8910016600,116758429696,0.00
2017-08-23 00:00:00,6359.78,6371.30,6310.01,6322.78,7560985100,94213292032,0.00
2017-08-24 00:00:00,6322.63,6329.03,6267.23,6278.59,6756758600,86463520768,0.00
2017-08-25 00:00:00,6274.35,6358.89,6274.35,6346.53,7554972700,94698938368,0.00
2017-08-28 00:00:00,6348.87,6442.40,6348.87,6424.58,9489340100,123347861504,0.00
2017-08-29 00:00:00,6420.57,6439.08,6393.48,6408.16,8770409700,111434481664,0.00
2017-08-30 00:00:00,6405.90,6462.76,6405.90,6453.46,9555966100,115513786368,0.00
2017-08-31 00:00:00,6451.52,6470.94,6429.74,6470.43,9102916900,110910644224,0.00
2017-09-01 00:00:00,6472.95,6530.90,6466.13,6526.51,12111719200,140862439424,0.00
2017-09-04 00:00:00,6530.51,6566.10,6519.79,6564.68,11998402500,143876866048,0.00
2017-09-05 00:00:00,6561.67,6576.56,6528.11,6571.86,9523207700,120125202432,0.00
2017-09-06 00:00:00,6550.06,6610.74,6540.82,6607.12,10547823300,136238489600,0.00
2017-09-07 00:00:00,6601.34,6614.10,6553.70,6558.60,10706180700,133940731904,0.00
2017-09-08 00:00:00,6554.60,6599.13,6537.04,6574.18,9385159300,120912388096,0.00
2017-09-11 00:00:00,6579.89,6650.12,6566.28,6649.63,10254740000,134674489344,0.00
2017-09-12 00:00:00,6659.80,6715.39,6628.88,6644.01,14188027500,190294360064,0.00
2017-09-13 00:00:00,6635.17,6684.86,6630.50,6684.38,10472243700,136521605120,0.00
2017-09-14 00:00:00,6683.47,6701.69,6643.59,6672.19,11396678200,145426300928,0.00
2017-09-15 00:00:00,6661.52,6663.51,6603.73,6622.04,10938423400,134077145088,0.00
2017-09-18 00:00:00,6616.13,6669.45,6616.13,6669.45,8885059700,110670659584,0.00
2017-09-19 00:00:00,6670.97,6681.25,6611.75,6636.02,9351872100,117508669440,0.00
2017-09-20 00:00:00,6627.69,6692.71,6613.66,6692.47,10197248600,126534090752,0.00
2017-09-21 00:00:00,6684.65,6687.12,6612.05,6612.05,9893749300,121143623680,0.00
2017-09-22 00:00:00,6591.15,6592.89,6547.28,6572.01,8523646900,103274192896,0.00
2017-09-25 00:00:00,6560.14,6568.00,6484.21,6489.84,7782925000,97438343168,0.00
2017-09-26 00:00:00,6484.34,6520.72,6482.29,6520.72,6776594500,82514550784,0.00
2017-09-27 00:00:00,6523.49,6589.73,6522.20,6583.14,7517127200,94752432128,0.00
2017-09-28 00:00:00,6577.43,6599.13,6565.88,6567.79,7462589200,94419075072,0.00
2017-09-29 00:00:00,6572.45,6611.65,6572.45,6603.26,7093629400,91769782272,0.00
2017-10-09 00:00:00,6682.58,6696.67,6657.53,6678.37,8641966900,110668636160,0.00
2017-10-10 00:00:00,6677.37,6705.72,6658.86,6705.48,8700518600,111479283712,0.00
2017-10-11 00:00:00,6702.69,6703.58,6661.09,6666.47,9074605300,120911020032,0.00
2017-10-12 00:00:00,6658.13,6674.38,6611.98,6659.10,7796096200,99226607616,0.00
2017-10-13 00:00:00,6660.03,6711.93,6659.88,6709.82,7292562100,94892310528,0.00
2017-10-16 00:00:00,6709.87,6709.87,6609.62,6619.21,8587104800,109216604160,0.00
2017-10-17 00:00:00,6604.33,6644.75,6589.54,6612.94,5941924700,78773100544,0.00
2017-10-18 00:00:00,6612.49,6630.67,6557.66,6563.44,7337096600,88963268608,0.00
2017-10-19 00:00:00,6553.87,6562.35,6494.73,6501.40,7261579000,85253455872,0.00
2017-10-20 00:00:00,6489.79,6571.44,6485.81,6571.42,6047931600,77533388800,0.00
2017-10-23 00:00:00,6569.79,6613.03,6562.91,6612.76,6048195300,79350013952,0.00
2017-10-24 00:00:00,6605.52,6605.90,6556.35,6603.00,5917131400,78606999552,0.00
2017-10-25 00:00:00,6596.79,6648.39,6593.07,6647.89,5864690200,80183427072,0.00
2017-10-26 00:00:00,6639.89,6686.12,6630.98,6671.93,7490589400,104752209920,0.00
2017-10-27 00:00:00,6664.43,6673.47,6622.12,6630.81,6792114100,90443685888,0.00
2017-10-30 00:00:00,6621.78,6629.30,6460.05,6511.76,8376417500,109249593344,0.00
2017-10-31 00:00:00,6496.69,6560.25,6496.69,6560.20,6226143600,88141840384,0.00
2017-11-01 00:00:00,6559.52,6586.13,6547.85,6552.95,6463277600,92988637184,0.00
2017-11-02 00:00:00,6541.61,6541.61,6476.37,6484.93,6755234700,90871971840,0.00
2017-11-03 00:00:00,6477.82,6491.05,6395.46,6426.98,6825710200,89315917824,0.00
2017-11-06 00:00:00,6432.07,6512.14,6408.36,6511.10,6671760000,93924409344,0.00
2017-11-07 00:00:00,6508.21,6552.26,6498.39,6551.94,7237767400,97329815552,0.00
2017-11-08 00:00:00,6544.59,6601.47,6534.16,6561.69,7380679800,101625896960,0.00
2017-11-09 00:00:00,6562.36,6611.39,6558.49,6611.35,6881846600,93514203136,0.00
2017-11-10 00:00:00,6599.65,6647.23,6593.03,6641.22,8001249700,112205348864,0.00
2017-11-13 00:00:00,6644.69,6671.26,6624.67,6671.20,8459671200,122270416896,0.00
2017-11-14 00:00:00,6664.61,6673.75,6588.25,6614.51,8474906100,120407810048,0.00
2017-11-15 00:00:00,6592.76,6603.51,6505.99,6537.66,7394918100,107724898304,0.00
2017-11-16 00:00:00,6529.31,6570.28,6511.90,6558.31,6794015900,97928404992,0.00
2017-11-17 00:00:00,6549.22,6555.75,6359.52,6361.94,8901897200,115827867648,0.00
2017-11-20 00:00:00,6330.90,6433.78,6239.32,6433.17,7006670500,95164686336,0.00
2017-11-21 00:00:00,6420.39,6473.70,6397.36,6456.35,6775458000,97778876416,0.00
2017-11-22 00:00:00,6456.32,6483.63,6391.46,6439.44,7089592400,99818242048,0.00
2017-11-23 00:00:00,6427.58,6427.58,6274.51,6274.51,7500973200,104105222144,0.00
2017-11-24 00:00:00,6250.06,6307.89,6243.96,6278.03,5904905600,82258345984,0.00
2017-11-27 00:00:00,6269.23,6279.59,6186.03,6194.55,5940749100,78092820480,0.00
2017-11-28 00:00:00,6188.09,6299.31,6188.09,6299.31,5647823400,71418773504,0.00
2017-11-29 00:00:00,6293.25,6329.18,6245.06,6318.37,7656391500,94409007104,0.00
2017-11-30 00:00:00,6303.92,6322.04,6248.18,6263.42,6088335500,77704183808,0.00
2017-12-01 00:00:00,6259.96,6323.84,6256.23,6316.41,5474628200,72064720896,0.00
2017-12-04 00:00:00,6311.22,6334.87,6272.67,6279.62,6018816900,79301550080,0.00
2017-12-05 00:00:00,6265.79,6279.39,6099.41,6132.91,6969023200,87408926720,0.00
2017-12-06 00:00:00,6116.16,6173.35,6053.24,6172.80,6026721300,74993647616,0.00
2017-12-07 00:00:00,6156.35,6182.75,6130.83,6135.47,5309797200,69245091840,0.00
2017-12-08 00:00:00,6128.12,6217.57,6126.38,6203.14,5557924400,72390385664,0.00
2017-12-11 00:00:00,6214.65,6286.50,6214.65,6286.17,6111290600,77392027648,0.00
2017-12-12 00:00:00,6281.14,6290.85,6233.21,6233.21,5661439700,73964806144,0.00
2017-12-13 00:00:00,6224.78,6277.73,6217.79,6277.44,5035200100,64676016128,0.00
2017-12-14 00:00:00,6273.61,6288.50,6247.68,6284.08,5575924000,72497807360,0.00
2017-12-15 00:00:00,6274.10,6278.93,6214.65,6235.76,6193811200,77690462208,0.00
2017-12-18 00:00:00,6229.74,6247.59,6179.03,6199.99,5377219000,67137249280,0.00
2017-12-19 00:00:00,6200.93,6251.49,6200.71,6251.24,5263930800,65186684928,0.00
2017-12-20 00:00:00,6244.06,6246.91,6188.32,6199.36,5781453200,69446008832,0.00
2017-12-21 00:00:00,6191.78,6255.84,6148.82,6238.50,5924585900,73900048384,0.00
2017-12-22 00:00:00,6236.23,6269.31,6235.23,6242.89,5501064400,70736576512,0.00
2017-12-25 00:00:00,6244.86,6257.02,6170.68,6185.59,6126471200,75604344832,0.00
2017-12-26 00:00:00,6179.56,6220.50,6148.10,6220.15,5767165600,69117517824,0.00
2017-12-27 00:00:00,6213.24,6228.88,6168.13,6173.15,6419752900,78009655296,0.00
2017-12-28 00:00:00,6163.96,6219.54,6157.10,6204.27,6587754200,78010228736,0.00
2017-12-29 00:00:00,6201.45,6250.82,6201.45,6250.82,5716563100,71841808384,0.00
2018-01-02 00:00:00,6263.15,6332.61,6258.16,6332.23,7303223500,88153989120,0.00
2018-01-03 00:00:00,6331.72,6391.98,6324.26,6388.25,8393674500,103454687232,0.00
2018-01-04 00:00:00,6380.27,6418.26,6375.51,6417.53,8054369000,102929661952,0.00
2018-01-05 00:00:00,6414.77,6435.85,6397.29,6417.25,8158101800,97642299392,0.00
2018-01-08 00:00:00,6413.87,6446.79,6393.88,6446.18,8947692900,106389594112,0.00
2018-01-09 00:00:00,6441.68,6449.03,6425.03,6445.75,7557321700,92837781504,0.00
2018-01-10 00:00:00,6443.46,6444.31,6361.10,6405.94,8096697400,98938306560,0.00
2018-01-11 00:00:00,6391.90,6432.44,6371.54,6425.94,7877007100,91569209344,0.00
2018-01-12 00:00:00,6418.83,6435.19,6387.78,6399.37,7783455800,89777053696,0.00
2018-01-15 00:00:00,6391.37,6392.52,6236.56,6253.38,9147403200,110512922624,0.00
